participant_id,comparison,condition_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
69825ba5f82e6ac78f401931,diff_color_same_contingency,B1vA2,green,right_rich,0.9874824503011596,3.5573215637196705,3.5573215637196705,0.21354361617841913,0.0872282474833033,0.540282464468218
69861227e96662416a5b08ac,same_color_diff_contingency,A1vB1,blue,right_rich,0.7846007524171892,42.43418580390364,84.86837040038901,0.031119248255887133,0.031119248255887133,0.7984568952417788
69861227e96662416a5b08ac,diff_color_same_contingency,A1vB1,blue,right_rich,0.37193449812708756,60.17210725386794,60.17210725386794,0.2863548793992773,0.05922696599670807,1.2136790050671167
69861227e96662416a5b08ac,same_color_diff_contingency,A1vB1,green,left_rich,0.3213548144357958,27.303094410577387,27.303094410577387,0.3093456189084394,0.09442776940223158,1.775466087072146
69861227e96662416a5b08ac,diff_color_same_contingency,A1vB1,green,left_rich,0.09266532234067298,27.5978519103287,55.1957038206574,0.004081555149636373,0.004081555149636373,1.1367695260974338
69861227e96662416a5b08ac,same_color_diff_contingency,B1vA2,blue,left_rich,0.9832457498632178,2.946600064419919,2.946600064419919,0.22617710275920472,0.06708925763404505,1.0214568799559003
69861227e96662416a5b08ac,diff_color_same_contingency,B1vA2,blue,left_rich,0.3831882021586329,21.482077577548797,42.96415515509759,0.21941331808206266,0.21941331808206266,0.6725808464892545
69861227e96662416a5b08ac,same_color_diff_contingency,B1vA2,green,right_rich,0.7743520150953298,20.27375343868158,20.27375343868158,0.48313721931491277,0.30975953233465786,1.4203353900704483
69861227e96662416a5b08ac,diff_color_same_contingency,B1vA2,green,right_rich,0.8371753873109988,33.15696145416692,33.15696145416692,0.0871319615104082,0.02325695661855015,1.3648619883690738
698754c1f51d3f9181f7952b,same_color_diff_contingency,A1vB1,blue,left_rich,0.9954633478000581,15.674297026545185,31.348594053090338,0.12765481220197994,0.12765481220197994,0.6684883991356969
698754c1f51d3f9181f7952b,diff_color_same_contingency,A1vB1,blue,left_rich,0.2630387623123257,23.38042044920479,46.76084089840958,0.7339686195294064,0.11539831217241592,0.689146041714255
