participant_id,color,flipped,pre_last50,post_r1,post_first5,post_41_60,start_richness_gap
6a17230d60e2a318a8073ab6,#2E5C8A,True,0.72,0.0,0.0,0.5,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.62,0.0,0.0,0.65,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.6599999999999999,0.0,0.0,0.75,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.64,0.0,0.0,0.9,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,True,0.6799999999999999,1.0,1.0,0.15000000000000002,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.76,0.0,0.0,0.4,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.78,0.0,0.0,0.7,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.72,0.0,0.0,0.6,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,True,0.92,0.0,0.0,0.0,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.56,0.0,0.0,0.4,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.6799999999999999,1.0,1.0,0.6,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E5C8A,False,0.6,1.0,1.0,0.6,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.52,0.0,0.0,1.0,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.9,0.0,0.0,0.0,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.43999999999999995,1.0,1.0,0.19999999999999996,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E7D5B,True,0.6,1.0,1.0,0.25,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.7,0.0,0.0,0.4,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.66,0.0,0.8,0.6,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.72,1.0,1.0,0.15,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E7D5B,True,0.44,1.0,1.0,0.15,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.5800000000000001,0.0,0.0,0.44999999999999996,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.5,0.0,0.0,0.25,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.56,0.0,0.0,0.6,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,True,0.5800000000000001,1.0,1.0,0.15000000000000002,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.64,0.0,0.0,0.7,0.17000000000000004
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.56,1.0,1.0,0.75,0.06999999999999995
6a17230d60e2a318a8073ab6,#2E7D5B,False,0.6,0.0,0.0,0.65,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.54,0.0,0.4,0.85,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.7,1.0,1.0,0.35,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.54,1.0,0.8,0.5,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,True,0.26,0.0,0.2,0.5,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.48,1.0,0.6,0.5,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.4,0.0,0.19999999999999996,0.6,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.21999999999999997,0.0,0.0,0.0,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,True,0.74,0.0,0.0,0.050000000000000044,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.56,1.0,1.0,0.05,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.0,0.0,0.0,0.6,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.04,0.0,0.0,0.3,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,True,0.5,1.0,1.0,0.0,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.42000000000000004,0.0,0.0,1.0,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.8200000000000001,1.0,1.0,0.35,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E5C8A,False,0.21999999999999997,1.0,1.0,1.0,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.56,1.0,0.6,0.09999999999999998,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.14,0.0,0.0,0.4,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.48,0.0,0.4,0.44999999999999996,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,True,0.4,0.0,0.4,0.25,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.54,0.0,0.2,0.45,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.58,1.0,0.4,0.65,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.8,0.0,0.0,0.0,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,True,0.4,1.0,1.0,0.7,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.36,1.0,1.0,0.0,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.30000000000000004,1.0,1.0,0.0,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.8,1.0,1.0,0.7,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,True,0.5800000000000001,1.0,1.0,0.44999999999999996,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,False,1.0,1.0,1.0,1.0,0.06999999999999995
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.34,0.0,0.0,1.0,0.17000000000000004
6a19b14498b3d36bccc467cb,#2E7D5B,False,0.82,0.0,0.0,1.0,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.64,0.0,0.4,0.85,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.74,0.0,0.0,0.35,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.6,1.0,1.0,0.95,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,True,0.66,0.0,0.0,0.6,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.6599999999999999,1.0,1.0,1.0,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.6,0.0,0.0,0.15000000000000002,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.6599999999999999,1.0,1.0,0.75,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,True,1.0,1.0,1.0,0.35,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.84,0.0,0.0,0.25,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.52,1.0,1.0,1.0,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.6,1.0,1.0,0.65,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,True,0.48,0.0,0.0,0.0,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.78,0.0,0.0,0.6,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.74,0.0,0.0,0.0,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E5C8A,False,0.48,1.0,1.0,0.75,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.7,1.0,1.0,0.44999999999999996,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.56,1.0,1.0,0.8,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.42000000000000004,0.0,0.0,0.30000000000000004,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,True,0.6599999999999999,0.0,0.0,0.6,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.7,0.0,0.0,0.55,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.74,1.0,1.0,0.65,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.82,0.0,0.0,0.05,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,True,0.66,0.0,0.0,0.4,0.06999999999999995
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.6,0.0,0.0,0.0,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.62,0.0,0.0,0.35,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.64,0.0,0.0,0.25,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,True,0.56,1.0,1.0,0.6,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.68,0.0,0.0,0.35,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.62,0.0,0.0,0.25,0.17000000000000004
6a1e249fc87cc5282b9262b3,#2E7D5B,False,0.56,0.0,0.0,0.2,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.43999999999999995,1.0,1.0,1.0,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.5,0.0,0.0,0.0,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.64,0.0,0.0,0.75,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,True,0.94,0.0,0.0,0.30000000000000004,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.64,1.0,1.0,1.0,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.62,1.0,1.0,0.85,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.6,1.0,1.0,0.45,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,True,0.72,0.0,0.8,0.85,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.62,0.0,0.0,0.30000000000000004,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.78,0.0,0.0,0.8,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.72,0.0,0.0,0.30000000000000004,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,True,0.7,0.0,0.8,0.6,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.68,0.0,0.0,0.75,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.68,0.0,0.0,0.85,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E5C8A,False,0.6,1.0,1.0,1.0,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.56,0.0,0.0,1.0,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.64,0.0,0.0,0.5,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.58,0.0,0.0,0.3,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,True,0.64,1.0,1.0,0.75,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.6599999999999999,1.0,1.0,0.85,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.62,0.0,0.0,0.44999999999999996,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.56,0.0,0.0,0.95,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,True,0.72,0.0,0.0,0.65,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.54,1.0,1.0,0.3,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.68,1.0,1.0,0.2,0.06999999999999995
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.56,0.0,0.0,0.3,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,True,0.58,1.0,1.0,0.8,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.6,0.0,0.0,0.25,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.6799999999999999,0.0,0.0,0.55,0.17000000000000004
6a22f88b62f94cd1d52e3d19,#2E7D5B,False,0.8,1.0,1.0,0.8,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.8200000000000001,0.0,0.0,1.0,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.6599999999999999,1.0,0.19999999999999996,0.4,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.76,0.0,0.0,0.5,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,True,0.6,0.0,0.0,0.6,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.64,1.0,1.0,0.75,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.68,0.0,0.6,0.55,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.68,0.0,0.0,0.8,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,True,0.54,0.0,0.4,0.3,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.6799999999999999,1.0,1.0,0.6,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.6599999999999999,0.0,0.19999999999999996,0.95,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.6799999999999999,0.0,0.0,0.85,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,True,0.64,1.0,1.0,0.19999999999999996,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.74,0.0,0.0,0.65,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.58,0.0,0.0,0.7,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E5C8A,False,0.72,1.0,1.0,0.75,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.68,0.0,0.0,0.5,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.74,0.0,0.4,0.35,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.64,0.0,0.8,0.9,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,True,0.82,0.0,0.0,0.05,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.64,0.0,0.6,1.0,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.7,1.0,0.4,0.85,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.78,0.0,0.6,0.65,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,True,0.62,0.0,0.0,0.7,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.6,0.0,0.0,0.65,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.68,0.0,0.0,0.6,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.64,1.0,1.0,1.0,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,True,0.68,0.0,0.2,0.1,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.72,1.0,1.0,0.6,0.06999999999999995
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.8200000000000001,0.0,0.0,0.75,0.17000000000000004
6a43a2cd49feba211cdecf86,#2E7D5B,False,0.7,0.0,0.0,0.8,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.6599999999999999,0.0,0.19999999999999996,0.9,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.7,1.0,1.0,0.44999999999999996,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.52,0.0,0.0,0.55,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,True,0.6,1.0,1.0,0.4,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.62,0.0,0.0,0.95,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.62,1.0,1.0,0.55,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.64,0.0,0.2,0.35,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,True,0.6,1.0,0.8,0.15,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.6799999999999999,0.0,0.19999999999999996,0.65,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.8,0.0,0.8,0.4,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.5,1.0,1.0,0.7,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E5C8A,True,0.5800000000000001,1.0,1.0,0.15000000000000002,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.68,1.0,1.0,0.4,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.58,1.0,1.0,0.45,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E5C8A,False,0.58,0.0,0.0,0.4,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.58,1.0,1.0,1.0,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.72,1.0,0.6,0.6,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.7,0.0,0.0,0.8,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E7D5B,True,0.64,0.0,0.6,0.25,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.62,1.0,1.0,0.95,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.62,1.0,1.0,0.65,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.64,0.0,0.0,0.65,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E7D5B,True,0.72,0.0,0.0,0.8,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.54,1.0,1.0,0.55,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.54,0.0,0.0,0.55,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.76,0.0,0.0,0.6,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E7D5B,True,0.78,0.0,0.0,0.25,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.72,0.0,0.8,0.7,0.17000000000000004
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.6799999999999999,1.0,0.8,0.75,0.06999999999999995
6a4407786c0afee02f74e0d0,#2E7D5B,False,0.6,1.0,1.0,1.0,0.06999999999999995
