session_id,trial_index,participant_id,prolific_pid,study_id,experiment_version,timestamp_utc,elapsed_time_ms,block_index,trial_in_block,response_time_ms,ici_ms,chosen_option,previous_option,switched,run_length,reward_outcome,points_earned,cumulative_points,vi_a_ms,vi_b_ms,rate_a_per_s,rate_b_per_s,richness_a,richness_b,effective_rate_a_per_s,effective_rate_b_per_s,cod_active,reinforcer_withheld_by_cod,part,physical_context_id,context_color,context_pattern,functional_contingency_id,exposure_number,reversal_stage,trials_since_context_switch,perturbation_active,perturbation_type,perturbation_id,perturbation_repetition,trials_since_perturbation_onset,trials_since_perturbation_offset,page_visible,fullscreen_active,focus_lost_count,browser_width,browser_height,input_method
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2274,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:38.886+00,2513348,23,14,192,192,A,A,0,2,0,0,558,434,7030,2.30329142853873,0.142257142850331,0.806151999988556,0.0497899999976158,1.856802991673,0.00708298314217881,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,14,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2275,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:39.087+00,2513550,23,15,201,201,A,A,0,3,0,0,558,477,5007,2.09833142855508,0.199714285714286,0.734415999994278,0.0699,1.5410481744217,0.0139600285714286,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,15,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2276,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:39.3+00,2513762,23,16,213,213,A,A,0,4,1,1,559,526,3839,1.90125714285714,0.260457142863955,0.66544,0.0911600000023842,1.26517255314286,0.0237432731440991,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,16,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2277,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:39.628+00,2514090,23,17,328,328,A,A,0,5,1,1,560,561,2824,1.78324571426937,0.354142857142857,0.624135999994278,0.12395,1.11298784711102,0.0438960071428571,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,17,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2278,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:39.816+00,2514278,23,18,188,188,A,A,0,6,1,1,561,637,2451,1.56950857137953,0.407942857129233,0.549327999982834,0.142779999995232,0.86217500447183,0.0582460811389667,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,18,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2279,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:40.032+00,2514494,23,19,216,216,A,A,0,7,1,1,562,727,2129,1.37462857142857,0.469600000006812,0.48112,0.164360000002384,0.661361298285715,0.0771834560022392,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,19,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2280,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:40.208+00,2514670,23,20,176,176,A,A,0,8,1,1,563,868,1923,1.15266285711016,0.519971428564617,0.403431999988556,0.181989999997616,0.465021081756475,0.0946296002832349,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,20,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2281,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:40.405+00,2514868,23,21,197,197,A,A,0,9,1,1,564,1058,1735,0.945165714236669,0.576371428557805,0.330807999982834,0.201729999995232,0.312668379578979,0.116271408280218,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,21,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2282,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:40.588+00,2515050,23,22,182,182,A,A,0,10,0,0,564,1375,1591,0.727314285714286,0.628457142863955,0.25456,0.219960000002384,0.185145124571429,0.138235433145854,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,22,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2283,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:40.776+00,2515238,23,23,188,188,A,A,0,11,1,1,565,1948,1466,0.513371428571429,0.682171428578241,0.17968,0.238760000002384,0.0922425782857144,0.162875250288967,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,23,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2284,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:40.973+00,2515436,23,24,198,198,A,A,0,12,0,0,565,3268,1354,0.306011428587778,0.738628571442196,0.107104000005722,0.258520000004768,0.0327750480492164,0.190950258292759,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,24,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2285,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:41.168+00,2515630,23,25,194,194,A,A,0,13,1,1,566,10375,1259,0.0963885714122231,0.794142857142857,0.0337359999942781,0.27795,0.00325176484461123,0.220732007142857,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,25,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2286,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:41.365+00,2515828,23,26,198,198,A,A,0,14,0,0,566,-1,1176,0,0.850657142843519,0,0.297729999995232,0,0.253266151134745,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,26,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2287,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:41.544+00,2516006,23,27,178,178,A,A,0,15,0,0,566,-1,1109,0,0.901571428571429,0,0.31555,0,0.284490864285714,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,27,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2288,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:41.726+00,2516188,23,28,182,182,A,A,0,16,0,0,566,-1,1049,0,0.953571428571429,0,0.33375,0,0.318254464285714,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,28,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2289,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:41.906+00,2516368,23,29,180,180,A,A,0,17,0,0,566,-1,995,0,1.005,0,0.35175,0,0.35350875,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,29,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2290,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:42.088+00,2516550,23,30,182,182,A,A,0,18,0,0,566,-1,946,0,1.05702857143538,0,0.369960000002384,0,0.391058290290755,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,30,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2291,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:42.24+00,2516703,23,31,152,152,A,A,0,19,0,0,566,-1,909,0,1.10057142857143,0,0.3852,0,0.423940114285715,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,31,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2292,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:42.548+00,2517010,23,32,308,308,B,A,1,1,0,0,566,4743,1183,0.210857142857143,0.845571428571429,0.0738,0.29595,0.0155612571428571,0.250246864285714,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,32,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2293,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:42.76+00,2517222,23,33,212,212,B,B,0,2,0,0,566,2807,1775,0.356228571428571,0.563285714285715,0.12468,0.19715,0.0444145782857143,0.111051778571429,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,33,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2294,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:42.956+00,2517418,23,34,196,196,B,B,0,3,0,0,566,2038,3618,0.490628571428571,0.276428571428572,0.17172,0.0967500000000001,0.0842507382857143,0.0267444642857143,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,34,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2295,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:43.166+00,2517628,23,35,210,210,B,B,0,4,0,0,566,1576,-1,0.634628571428571,0,0.22212,0,0.140963698285714,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,35,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2296,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:43.34+00,2517802,23,36,174,174,B,B,0,5,0,0,566,1326,-1,0.754011428587777,0,0.263904000005722,0,0.198986632054343,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,36,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2297,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:43.528+00,2517990,23,37,188,188,B,B,0,6,0,0,566,1133,-1,0.882925714302063,0,0.309024000005722,0,0.272845235941533,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,37,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2298,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:43.738+00,2518200,23,38,210,210,B,B,0,7,0,0,566,974,-1,1.02685714285714,0,0.3594,0,0.369052457142857,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,38,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2299,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:43.925+00,2518388,23,39,188,188,B,B,0,8,0,0,566,865,-1,1.15563428568159,0,0.404471999988556,0,0.467421710784978,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,39,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2300,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:44.22+00,2518682,23,40,294,294,A,B,1,1,0,0,566,986,11893,1.01458285715921,0.0840857143061502,0.355104000005722,0.0294300000071526,0.360282430914468,0.00247464257263143,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,40,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2301,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:44.425+00,2518888,23,41,206,206,A,A,0,2,0,0,566,1230,7000,0.812777142824445,0.142857142857143,0.284471999988556,0.05,0.231212339364254,0.00714285714285714,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,41,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2302,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:44.62+00,2519082,23,42,194,194,A,A,0,3,0,0,566,1658,5041,0.603154285730634,0.198371428591864,0.211104000005722,0.0694300000071526,0.127328282338331,0.013772928288552,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,42,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2303,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:44.786+00,2519248,23,43,166,166,A,A,0,4,1,1,567,2673,4068,0.374125714302063,0.245800000020436,0.130944000005722,0.0860300000071526,0.0489895175357101,0.0211461740035162,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,43,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2304,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:44.977+00,2519440,23,44,192,192,A,A,0,5,0,0,567,6146,3327,0.162719999967303,0.300571428571429,0.0569519999885559,0.1052,0.00926722943627564,0.0316201142857143,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,44,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2305,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:45.159+00,2519622,23,45,182,182,A,A,0,6,0,0,567,-1,2836,0,0.352600000006812,0,0.123410000002384,0,0.0435143660016813,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,45,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2306,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:45.368+00,2519830,23,46,208,208,A,A,0,7,0,0,567,-1,2427,0,0.412057142870767,0,0.144220000004768,0,0.0594268811467868,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,46,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2307,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:45.56+00,2520022,23,47,192,192,A,A,0,8,0,0,567,-1,2142,0,0.466942857163293,0,0.163430000007153,0,0.0763124711495368,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,47,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2308,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:45.756+00,2520218,23,48,196,196,A,A,0,9,0,0,567,-1,1912,0,0.52291428572791,0,0.183020000004768,0,0.0957037725764155,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,48,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2309,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:45.978+00,2520440,23,49,222,222,A,A,0,10,1,1,568,-1,1705,0,0.586342857156481,0,0.205220000004768,0,0.120329281148449,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,49,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2310,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:46.14+00,2520602,23,50,162,162,A,A,0,11,0,0,568,-1,1581,0,0.632628571442195,0,0.221420000004768,0,0.140076618291747,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,50,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2311,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:46.301+00,2520764,23,51,162,162,A,A,0,12,0,0,568,-1,1473,0,0.678885714292526,0,0.237610000002384,0,0.161310034574666,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,51,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2312,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:46.492+00,2520954,23,52,190,190,A,A,0,13,0,0,568,-1,1364,0,0.733257142884391,0,0.256640000009537,0,0.188183113156843,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,52,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2313,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:46.704+00,2521166,23,53,212,212,A,A,0,14,0,0,568,-1,1260,0,0.793771428585052,0,0.277820000004768,0,0.220525578293284,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,53,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2314,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:46.9+00,2521362,23,54,196,196,A,A,0,15,0,0,568,-1,1177,0,0.849771428585053,0,0.297420000004768,0,0.252739018293818,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,54,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2315,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:47.077+00,2521540,23,55,178,178,A,A,0,16,0,0,568,-1,1110,0,0.900542857170105,0,0.315190000009537,0,0.283842103160034,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,55,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2316,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:47.451+00,2521914,23,56,374,374,B,A,1,1,0,0,568,3898,1505,0.256525714220319,0.664571428571428,0.0897839999771118,0.2326,0.0230319047196858,0.154579314285714,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,56,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2317,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:47.666+00,2522128,23,57,214,214,B,B,0,2,0,0,568,2479,2612,0.403405714253017,0.382914285727909,0.141191999988556,0.134020000004768,0.0569576596021954,0.0513181725750803,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,57,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2318,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:47.854+00,2522316,23,58,188,188,B,B,0,3,0,0,568,1878,10661,0.532388571412223,0.0938000000204358,0.186335999994278,0.0328300000071525,0.0992031568396216,0.00307945400134181,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,58,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2319,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:48.062+00,2522524,23,59,208,208,B,B,0,4,0,0,568,1481,-1,0.675017142840794,0,0.236255999994278,0,0.159476850095132,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,59,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2320,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:48.276+00,2522738,23,60,214,214,B,B,0,5,0,0,568,1217,-1,0.821691428538731,0,0.287591999988556,0,0.236311881306907,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,60,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2321,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:48.472+00,2522934,23,61,196,196,B,B,0,6,0,0,568,1046,-1,0.956091428538731,0,0.334631999988556,0,0.319938786903831,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,61,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2322,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:48.706+00,2523168,23,62,234,234,B,B,0,7,0,0,568,896,-1,1.11661714284079,0,0.390815999994278,0,0.436391845290078,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,62,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2323,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:48.884+00,2523346,23,63,178,178,B,B,0,8,0,0,568,807,-1,1.23860571425302,0,0.433511999988556,0,0.536950440383079,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,63,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2324,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:49.078+00,2523540,23,64,194,194,B,B,0,9,0,0,568,729,-1,1.37163428568159,0,0.480071999988556,0,0.658483214780034,0,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,64,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2325,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:49.388+00,2523850,23,65,310,310,A,B,1,1,0,0,568,806,11287,1.24141714284079,0.088600000006812,0.434495999994278,0.0310100000023842,0.53939078288865,0.00274748600042248,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,65,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2326,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:49.579+00,2524042,23,66,192,192,A,A,0,2,0,0,568,971,6976,1.02994285714286,0.143342857156481,0.36048,0.0501700000047684,0.371273801142857,0.00719151114422417,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,66,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2327,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:49.777+00,2524240,23,67,198,198,A,A,0,3,0,0,568,1215,5001,0.822994285665239,0.199971428564617,0.288047999982834,0.0699899999976158,0.237061857983173,0.0139960002847608,1,1,reversal,blue,#2E5C8A,stripes,A_rich,8,3,67,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2328,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:49.986+00,2524448,23,68,208,208,A,A,0,4,0,0,568,1605,3854,0.622902857126508,0.259457142863955,0.218015999994278,0.0908100000023842,0.135802789295729,0.0235613031440943,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,68,0,,,,,,1,0,8,1097,540,keyboard
eigen-dynamics-1.0.0::69d9210e770afbae5676af6b,2329,69d9210e770afbae5676af6b,69d9210e770afbae5676af6b,6aa33c9f3f1373c6733bb498,eigen-dynamics-1.0.0,2026-09-11 01:13:50.168+00,2524630,23,69,182,182,A,A,0,5,0,0,568,2470,3211,0.404845714269365,0.311457142863955,0.141695999994278,0.109010000002384,0.0573650183267954,0.0339519431443423,0,0,reversal,blue,#2E5C8A,stripes,A_rich,8,3,69,0,,,,,,1,0,8,1097,540,keyboard
